 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# txt.txt;32[B]
# 18432.txt;174784[B]
AES_optimalizations_cypton; 2.9797699451446533
# 20480.txt;193984[B]
AES_optimalizations_cypton; 3.3340556621551514
# 10240.txt;97008[B]
AES_optimalizations_cypton; 1.659111738204956
# 4096.txt;38816[B]
AES_optimalizations_cypton; 0.6553990840911865
# 24576.txt;233520[B]
AES_optimalizations_cypton; 3.9644033908843994
# 14336.txt;136272[B]
AES_base_impl_py; 6.3924400806427
# 0.txt;0[B]
AES_base_impl_py; 0.0002894401550292969
# 6144.txt;58224[B]
AES_base_impl_py; 2.798506736755371
# 2048.txt;19632[B]
AES_base_impl_py; 0.9454052448272705
# 26624.txt;253280[B]
AES_base_impl_py; 12.145812034606934
# 16384.txt;155472[B]
AES_base_impl_py; 7.273568391799927
# 12288.txt;117136[B]
AES_base_impl_py; 5.513089418411255
# 22528.txt;213216[B]
AES_base_impl_py; 10.158767700195312
# 8192.txt;78128[B]
AES_base_impl_py; 3.6972270011901855
# 18432.txt;174784[B]
AES_base_impl_py; 8.270158052444458
# 20480.txt;193984[B]
AES_base_impl_py; 9.153756618499756
# 10240.txt;97008[B]
AES_base_impl_py; 4.615417242050171
# 4096.txt;38816[B]
AES_base_impl_py; 1.8606696128845215
# 24576.txt;233520[B]
AES_base_impl_py; 11.016695022583008
# 14336.txt;136272[B]
3DES; 0.022070646286010742
# 0.txt;0[B]
3DES; 0.0015037059783935547
# 6144.txt;58224[B]
3DES; 0.009222269058227539
# 2048.txt;19632[B]
3DES; 0.004372358322143555
# 26624.txt;253280[B]
3DES; 0.033086299896240234
# 16384.txt;155472[B]
3DES; 0.020862579345703125
# 12288.txt;117136[B]
3DES; 0.01648879051208496
# 22528.txt;213216[B]
3DES; 0.028434276580810547
# 8192.txt;78128[B]
3DES; 0.01173543930053711
# 18432.txt;174784[B]
3DES; 0.024727344512939453
# 20480.txt;193984[B]
3DES; 0.025793790817260742
# 10240.txt;97008[B]
3DES; 0.013709068298339844
# 4096.txt;38816[B]
3DES; 0.006590127944946289
# 24576.txt;233520[B]
3DES; 0.030220985412597656
# 14336.txt;136272[B]
SHA256; 0.00017261505126953125
# 0.txt;0[B]
SHA256; 2.5033950805664062e-05
# 6144.txt;58224[B]
SHA256; 6.461143493652344e-05
# 2048.txt;19632[B]
SHA256; 3.886222839355469e-05
# 26624.txt;253280[B]
SHA256; 0.0002162456512451172
# 16384.txt;155472[B]
SHA256; 0.00013566017150878906
# 12288.txt;117136[B]
SHA256; 0.00011444091796875
# 22528.txt;213216[B]
SHA256; 0.00018787384033203125
# 8192.txt;78128[B]
SHA256; 7.510185241699219e-05
# 18432.txt;174784[B]
SHA256; 0.00015234947204589844
# 20480.txt;193984[B]
SHA256; 0.00016832351684570312
# 10240.txt;97008[B]
SHA256; 8.988380432128906e-05
# 4096.txt;38816[B]
SHA256; 4.1484832763671875e-05
# 24576.txt;233520[B]
SHA256; 0.00020432472229003906
# 14336.txt;136272[B]
MD5; 0.00023984909057617188
# 0.txt;0[B]
MD5; 1.1920928955078125e-05
# 6144.txt;58224[B]
MD5; 0.00010919570922851562
# 2048.txt;19632[B]
MD5; 3.981590270996094e-05
# 26624.txt;253280[B]
MD5; 0.00043392181396484375
# 16384.txt;155472[B]
MD5; 0.0002541542053222656
# 12288.txt;117136[B]
MD5; 0.00019097328186035156
# 22528.txt;213216[B]
MD5; 0.0003361701965332031
# 8192.txt;78128[B]
MD5; 0.00013494491577148438
# 18432.txt;174784[B]
MD5; 0.00029015541076660156
# 20480.txt;193984[B]
MD5; 0.000335693359375
# 10240.txt;97008[B]
MD5; 0.0001671314239501953
# 4096.txt;38816[B]
MD5; 7.009506225585938e-05
# 24576.txt;233520[B]
MD5; 0.0003821849822998047
 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# 0.txt;0[B]
AES; 0.10471701622009277
# 2048.txt;19632[B]
AES; 0.8043882846832275
# 4096.txt;38816[B]
AES; 1.5030488967895508
# 0.txt;0[B]
AES_optimalizations_cypton; 0.00028634071350097656
# 2048.txt;19632[B]
AES_optimalizations_cypton; 0.3415544033050537
# 4096.txt;38816[B]
AES_optimalizations_cypton; 0.6718575954437256
# 0.txt;0[B]
AES_base_impl_py; 0.00035500526428222656
# 2048.txt;19632[B]
AES_base_impl_py; 0.939232587814331
# 4096.txt;38816[B]
AES_base_impl_py; 1.8607614040374756
# 0.txt;0[B]
3DES; 0.004560232162475586
# 2048.txt;19632[B]
3DES; 0.00423121452331543
# 4096.txt;38816[B]
3DES; 0.006567955017089844
# 0.txt;0[B]
SHA256; 5.91278076171875e-05
# 2048.txt;19632[B]
SHA256; 3.4332275390625e-05
# 4096.txt;38816[B]
SHA256; 4.124641418457031e-05
# 0.txt;0[B]
MD5; 1.1682510375976562e-05
# 2048.txt;19632[B]
MD5; 5.650520324707031e-05
# 4096.txt;38816[B]
MD5; 7.367134094238281e-05
# 0.txt;0[B]
AES_basic_implamantion; 0.0006093978881835938
# 2048.txt;19632[B]
AES_basic_implamantion; 0.0006530284881591797
# 4096.txt;38816[B]
AES_basic_implamantion; 0.0008623600006103516
# 0.txt;0[B]
AES_RSA_combo; 0.5596258640289307
# 2048.txt;19632[B]
AES_RSA_combo; 0.4936671257019043
# 4096.txt;38816[B]
AES_RSA_combo; 0.4062023162841797
# 0.txt;0[B]
AES_pyCrypto_low; 0.0010199546813964844
# 2048.txt;19632[B]
AES_pyCrypto_low; 0.0010995864868164062
# 4096.txt;38816[B]
AES_pyCrypto_low; 0.0013628005981445312
 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# 000000059386.jpg;159511[B]
AES; 5.797431468963623
# 000000236166.jpg;160253[B]
AES; 5.816580057144165
# 000000509735.jpg;160621[B]
AES; 6.0415637493133545
# 000000356498.jpg;160302[B]
AES; 5.908215522766113
# 000000004134.jpg;160116[B]
AES; 5.910031080245972
# 000000094852.jpg;373550[B]
AES; 14.252934694290161
# 000000203639.jpg;403707[B]
AES; 15.52883768081665
# 000000128112.jpg;159751[B]
AES; 5.918348073959351
# 000000347930.jpg;160239[B]
AES; 5.938650369644165
# 000000476787.jpg;159697[B]
AES; 5.888677358627319
# 000000560371.jpg;159830[B]
AES; 5.874176025390625
# 000000020247.jpg;158661[B]
AES; 5.902904510498047
# 000000162581.jpg;158634[B]
AES; 5.873809576034546
# 000000087144.jpg;160712[B]
AES; 5.944262981414795
# 000000227511.jpg;160712[B]
AES; 5.9169762134552
# 000000482735.jpg;161157[B]
AES; 6.00739312171936
# 000000047801.jpg;158627[B]
AES; 5.870422840118408
# 000000034257.jpg;159415[B]
AES; 5.902387619018555
# 000000382088.jpg;159258[B]
AES; 5.909475326538086
# 000000155341.jpg;160839[B]
AES; 5.987032890319824
# 000000565776.jpg;159939[B]
AES; 5.923646688461304
# 000000062353.jpg;382910[B]
AES; 14.632883071899414
# 000000497599.jpg;159995[B]
AES; 5.947077751159668
# 000000405249.jpg;159889[B]
AES; 5.8968799114227295
# 000000514376.jpg;398683[B]
AES; 15.26219654083252
# 000000360325.jpg;160083[B]
AES; 5.940111398696899
# 000000151657.jpg;158825[B]
AES; 5.850193500518799
# 000000060347.jpg;374154[B]
AES; 14.276595830917358
# 000000271997.jpg;159824[B]
AES; 5.957186460494995
# 000000270677.jpg;483490[B]
AES; 18.821611642837524
# 000000119641.jpg;160364[B]
AES; 5.935175895690918
# 000000338191.jpg;404790[B]
AES; 15.630666255950928
# 000000039670.jpg;423483[B]
AES; 16.441905736923218
# 000000039914.jpg;159634[B]
AES; 5.984632253646851
# 000000369812.jpg;428992[B]
AES; 16.628323554992676
# 000000269113.jpg;379316[B]
AES; 14.545623302459717
# 000000480842.jpg;159025[B]
AES; 5.951700210571289
# 000000006040.jpg;161100[B]
AES; 6.0227742195129395
# 000000512194.jpg;161153[B]
AES; 6.097466230392456
# 000000386879.jpg;160341[B]
AES; 5.971369743347168
# 000000297595.jpg;159255[B]
AES; 5.928826808929443
# 000000277197.jpg;160434[B]
AES; 5.974382162094116
# 000000492110.jpg;159498[B]
AES; 5.954795837402344
# 000000466835.jpg;372192[B]
AES; 14.393044471740723
# 000000161875.jpg;369995[B]
AES; 14.25562834739685
# 000000406129.jpg;159509[B]
AES; 5.947734594345093
# 000000551304.jpg;160713[B]
AES; 6.005247592926025
# 000000370677.jpg;160631[B]
AES; 5.988306999206543
# 000000257624.jpg;158755[B]
AES; 5.994828462600708
# 000000078843.jpg;159367[B]
AES; 5.844097137451172
# 000000177065.jpg;378061[B]
AES; 14.394450187683105
# 000000239274.jpg;372636[B]
AES; 14.182050466537476
# 000000573391.jpg;384362[B]
AES; 14.699872255325317
# 000000136355.jpg;160060[B]
AES; 5.89770245552063
# 000000080153.jpg;161161[B]
AES; 5.961638927459717
# 000000156278.jpg;160050[B]
AES; 5.917954921722412
# 000000278353.jpg;387671[B]
AES; 14.753225326538086
# 000000491464.jpg;159468[B]
AES; 5.866570711135864
# 000000561465.jpg;160763[B]
AES; 5.90755558013916
# 000000193162.jpg;161033[B]
AES; 5.98487114906311
# 000000400367.jpg;160057[B]
AES; 5.917372226715088
# 000000438955.jpg;158755[B]
AES; 5.891289234161377
# 000000173033.jpg;160582[B]
AES; 5.968764066696167
# 000000232646.jpg;159085[B]
AES; 5.867084503173828
# 000000370208.jpg;160279[B]
AES; 5.910151958465576
# 000000575187.jpg;160403[B]
AES; 5.923261642456055
# 000000397303.jpg;159379[B]
AES; 5.870620965957642
# 000000186042.jpg;158982[B]
AES; 5.931818008422852
# 000000400922.jpg;160567[B]
AES; 5.935633659362793
# 000000368961.jpg;160115[B]
AES; 5.848506212234497
# 000000033759.jpg;378591[B]
AES; 14.197899103164673
# 000000356424.jpg;160969[B]
AES; 5.922038316726685
# 000000023230.jpg;374702[B]
AES; 14.09673285484314
# 000000142238.jpg;362228[B]
AES; 13.569144487380981
# 000000166664.jpg;158847[B]
AES; 5.866022348403931
# 000000327617.jpg;160241[B]
AES; 5.8538689613342285
# 000000531135.jpg;159853[B]
AES; 5.892592430114746
# 000000033005.jpg;158929[B]
AES; 5.843493223190308
# 000000302165.jpg;159829[B]
AES; 5.835198163986206
# 000000493566.jpg;160164[B]
AES; 5.862658739089966
# 000000196759.jpg;158633[B]
AES; 5.777807950973511
# 000000291664.jpg;417109[B]
AES; 15.698650360107422
# 000000163682.jpg;696529[B]
AES; 27.75528359413147
# 000000532129.jpg;159274[B]
AES; 5.891580581665039
# 000000239347.jpg;159857[B]
AES; 5.9759275913238525
# 000000383289.jpg;160041[B]
AES; 5.945502519607544
# 000000528862.jpg;158856[B]
AES; 5.855803489685059
# 000000123131.jpg;159669[B]
AES; 5.945548057556152
# 000000525286.jpg;387880[B]
AES; 14.76528000831604
# 000000090891.jpg;421559[B]
AES; 16.04582452774048
# 000000475779.jpg;400718[B]
AES; 15.201878309249878
# 000000119911.jpg;159443[B]
AES; 5.881198883056641
# 000000312340.jpg;160657[B]
AES; 5.903789758682251
# 000000312406.jpg;160976[B]
AES; 5.991474866867065
# 000000413247.jpg;160237[B]
AES; 5.966544151306152
# 000000292456.jpg;160632[B]
AES; 6.014639139175415
# 000000226984.jpg;159947[B]
AES; 5.970465183258057
# 000000003255.jpg;159111[B]
AES; 5.9174418449401855
# 000000479099.jpg;391541[B]
AES; 15.159011840820312
# 000000427338.jpg;158678[B]
AES; 5.801787376403809
# 116736.txt;972384[B]
AES; 40.78103685379028
# 180224.txt;972384[B]
AES; 41.333333015441895
# 153600.txt;972384[B]
AES; 41.48770260810852
# 65536.txt;621952[B]
AES; 25.00021481513977
# 49152.txt;466544[B]
AES; 18.198778867721558
# 14336.txt;136272[B]
AES; 5.1137375831604
# 159744.txt;972384[B]
AES; 41.31175971031189
# 161792.txt;972384[B]
AES; 41.220263957977295
# 38912.txt;369744[B]
AES; 14.046532392501831
# 188416.txt;972384[B]
AES; 41.193244218826294
# 47104.txt;447168[B]
AES; 17.27540874481201
# 98304.txt;933520[B]
AES; 39.631372928619385
# 122880.txt;972384[B]
AES; 41.6891610622406
# 194560.txt;972384[B]
AES; 41.5638542175293
# 100352.txt;952944[B]
AES; 40.99747920036316
# 40960.txt;389440[B]
AES; 14.890879392623901
# 69632.txt;661488[B]
AES; 26.63202691078186
# 0.txt;0[B]
AES; 0.0963742733001709
# 169984.txt;972384[B]
AES; 41.19376349449158
# 133120.txt;972384[B]
AES; 41.449759006500244
# 147456.txt;972384[B]
AES; 41.541470766067505
# 182272.txt;972384[B]
AES; 41.362300872802734
# 45056.txt;427536[B]
AES; 16.665320873260498
# 200704.txt;972384[B]
AES; 41.91145443916321
# 59392.txt;563760[B]
AES; 22.77255153656006
# 112640.txt;972384[B]
AES; 42.13626527786255
# 126976.txt;972384[B]
AES; 41.96601462364197
# 73728.txt;699968[B]
AES; 28.572614192962646
# 114688.txt;972384[B]
AES; 42.31069374084473
# 143360.txt;972384[B]
AES; 41.9472119808197
# 75776.txt;719472[B]
AES; 29.593567609786987
# 176128.txt;972384[B]
AES; 41.71837759017944
# 163840.txt;972384[B]
AES; 42.137386322021484
# 34816.txt;329872[B]
AES; 12.486668586730957
# 104448.txt;972384[B]
AES; 41.29976296424866
# 28672.txt;272544[B]
AES; 10.285751104354858
# 174080.txt;972384[B]
AES; 41.04523229598999
# 6144.txt;58224[B]
AES; 2.1739320755004883
# 192512.txt;972384[B]
AES; 41.676008462905884
